E+Version,Climate,System,Parametric,Heating [kBtu],Cooling [kBtu],Fan [kBtu],Heat [kWh],Cool [kWh],Fan [kWh],U,SHGC,Run
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00028Table.csv,93948.74,7301.44,4756.56,27526.98,2139.3,1393.67208,0.9,0.55,28
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00029Table.csv,90775.48,8549.2,5364.76,26597.22,2504.9,1571.87468,0.9,0.7,29
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00030Table.csv,88056.17,9772.97,5944.55,25800.46,2863.5,1741.75315,0.9,0.85,30
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00031Table.csv,109786.47,3711.46,4039.53,32167.44,1087.5,1183.58229,1.1,0.1,31
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00032Table.csv,104860.3,4977.72,4208.15,30724.07,1458.5,1232.98795,1.1,0.25,32
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00033Table.csv,100988.7,6152.2,4404.74,29589.69,1802.6,1290.58882,1.1,0.4,33
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00034Table.csv,97658.37,7287.85,4841.12,28613.9,2135.3,1418.44816,1.1,0.55,34
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00035Table.csv,94529.23,8483.7,5431.13,27697.06,2485.7,1591.32109,1.1,0.7,35
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00036Table.csv,91847.6,9666.34,5996.09,26911.35,2832.2,1756.85437,1.1,0.85,36
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00001Table.csv,42920.87,3330.89,1884.19,12575.81,976,552.06767,0.1,0.1,1
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00002Table.csv,39129.36,4627.46,2401.72,11464.9,1355.8,703.70396,0.1,0.25,2
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00003Table.csv,36043.5,6018.35,2959.18,10560.75,1763.4,867.03974,0.1,0.4,3
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00004Table.csv,33443.49,7547.22,3568.76,9798.94,2211.3,1045.64668,0.1,0.55,4
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00005Table.csv,31343.61,9108.07,4179.99,9183.68,2668.7,1224.73707,0.1,0.7,5
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00006Table.csv,29635.45,10716.81,4811.26,8683.19,3140,1409.69918,0.1,0.85,6
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00007Table.csv,52585.69,3189.62,2150.27,15407.61,934.6,630.02911,0.3,0.1,7
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00008Table.csv,48602.83,4404.18,2536.49,14240.63,1290.4,743.19157,0.3,0.25,8
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00009Table.csv,45281.84,5710.69,3105.44,13267.58,1673.2,909.89392,0.3,0.4,9
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00010Table.csv,42436.21,7092.98,3697.57,12433.81,2078.2,1083.38801,0.3,0.55,10
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00011Table.csv,40044.1,8561.74,4305.22,11732.92,2508.6,1261.42946,0.3,0.7,11
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00012Table.csv,38032.21,10075.25,4925.84,11143.44,2952,1443.27112,0.3,0.85,12
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00013Table.csv,61052.15,3110.91,2395.09,17888.28,911.5,701.76137,0.5,0.1,13
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00014Table.csv,57002.91,4239.66,2650.9,16701.85,1242.2,776.7137,0.5,0.25,14
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00015Table.csv,53520.57,5479.59,3222.14,15681.53,1605.5,944.08702,0.5,0.4,15
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00016Table.csv,50469.47,6793.16,3813.97,14787.55,1990.4,1117.49321,0.5,0.55,16
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00017Table.csv,47871.98,8183.83,4420.24,14026.49,2397.9,1295.13032,0.5,0.7,17
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00018Table.csv,45655.29,9619.35,5032.21,13377,2818.5,1474.43753,0.5,0.85,18
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00019Table.csv,68374.89,3098.3,2622.64,20033.84,907.8,768.43352,0.7,0.1,19
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00020Table.csv,64048.84,4265.48,2809.37,18766.31,1249.8,823.14541,0.7,0.25,20
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00021Table.csv,60322.02,5519.66,3420.59,17674.35,1617.3,1002.23287,0.7,0.4,21
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00022Table.csv,57230.18,6781.37,4011.92,16768.44,1986.9,1175.49256,0.7,0.55,22
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00023Table.csv,54540.01,8133.13,4616.77,15980.22,2383,1352.71361,0.7,0.7,23
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00024Table.csv,52277.87,9493.96,5214.95,15317.42,2781.7,1527.98035,0.7,0.85,24
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00025Table.csv,74911.53,3090.59,2828.83,21949.08,905.5,828.84719,0.9,0.1,25
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00026Table.csv,70277.23,4308.52,3010.13,20591.23,1262.4,881.96809,0.9,0.25,26
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00027Table.csv,66368.54,5586.65,3609.27,19445.98,1636.9,1057.51611,0.9,0.4,27
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00028Table.csv,63225.87,6826.54,4205.55,18525.18,2000.2,1232.22615,0.9,0.55,28
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00029Table.csv,60486.26,8120.83,4804.11,17722.47,2379.4,1407.60423,0.9,0.7,29
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00030Table.csv,58240.71,9412.28,5384.54,17064.53,2757.8,1577.67022,0.9,0.85,30
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00031Table.csv,78695.9,3098.88,2951.96,23057.9,908,864.92428,1.1,0.1,31
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00032Table.csv,73945,4334.58,3130.14,21665.89,1270,917.13102,1.1,0.25,32
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00033Table.csv,70011.81,5586.42,3704.21,20513.46,1636.8,1085.33353,1.1,0.4,33
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00034Table.csv,66854.97,6799.65,4295.83,19588.51,1992.3,1258.67819,1.1,0.55,34
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00035Table.csv,64118.26,8041.3,4877.85,18786.65,2356.1,1429.21005,1.1,0.7,35
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00036Table.csv,61873.48,9280.01,5441.97,18128.93,2719,1594.49721,1.1,0.85,36
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00001Table.csv,126628.79,5637.78,4228.39,37102.24,1651.9,1238.91827,0.1,0.1,1
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00002Table.csv,122091.49,6804.06,4423.77,35772.81,1993.6,1296.16461,0.1,0.25,2
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00003Table.csv,117870.03,8030.48,4884.43,34535.92,2352.9,1431.13799,0.1,0.4,3
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00004Table.csv,113734.89,9393.91,5531.34,33324.32,2752.4,1620.68262,0.1,0.55,4
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00005Table.csv,110053.09,10765.08,6169.16,32245.56,3154.2,1807.56388,0.1,0.7,5
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00006Table.csv,106774.72,12167.67,6809.81,31284.99,3565.1,1995.27433,0.1,0.85,6
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00007Table.csv,138603.83,5532.98,4507.05,40610.92,1621.2,1320.56565,0.3,0.1,7
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00008Table.csv,133866.02,6690.55,4691.12,39222.74,1960.3,1374.49816,0.3,0.25,8
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00009Table.csv,129732.26,7838.99,5003.05,38011.55,2296.8,1465.89365,0.3,0.4,9
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00010Table.csv,125589.09,9097.54,5627.97,36797.6,2665.6,1648.99521,0.3,0.55,10
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00011Table.csv,121775.22,10415.99,6259.25,35680.14,3051.9,1833.96025,0.3,0.7,11
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00012Table.csv,118333.59,11750.75,6887.38,34671.74,3443,2018.00234,0.3,0.85,12
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00013Table.csv,148991.23,5466.46,4752.95,43654.43,1601.7,1392.61435,0.5,0.1,13
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00014Table.csv,144150.44,6590.71,4931.13,42236.08,1931.1,1444.82109,0.5,0.25,14
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00015Table.csv,140091.46,7674.65,5126.31,41046.8,2248.7,1502.00883,0.5,0.4,15
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00016Table.csv,135905.78,8884.11,5722.12,39820.39,2603,1676.58116,0.5,0.55,16
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00017Table.csv,132019.17,10145.05,6343.5,38681.62,2972.5,1858.6455,0.5,0.7,17
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00018Table.csv,128470.58,11437.34,6964.12,37641.88,3351.1,2040.48716,0.5,0.85,18
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00019Table.csv,157924.21,5455.05,4981.87,46271.79,1598.3,1459.68791,0.7,0.1,19
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00020Table.csv,152714.35,6630.15,5164.78,44745.3,1942.6,1513.28054,0.7,0.25,20
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00021Table.csv,148443.43,7752.19,5365.32,43493.92,2271.4,1572.03876,0.7,0.4,21
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00022Table.csv,144356.01,8916.89,5909.13,42296.31,2612.6,1731.37509,0.7,0.55,22
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00023Table.csv,140494.93,10153.59,6528.98,41165.01,2975,1912.99114,0.7,0.7,23
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00024Table.csv,137024.7,11384.93,7130.85,40148.24,3335.8,2089.33905,0.7,0.85,24
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00025Table.csv,165873.43,5437.13,5183.68,48600.91,1593.1,1518.81824,0.9,0.1,25
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00026Table.csv,160311.17,6678.74,5375.6,46971.17,1956.9,1575.0508,0.9,0.25,26
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00027Table.csv,155836.88,7841.32,5582.56,45660.21,2297.5,1635.69008,0.9,0.4,27
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00028Table.csv,151790.25,8985.19,6092.03,44474.54,2632.7,1784.96479,0.9,0.55,28
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00029Table.csv,147985.09,10182.53,6700.51,43359.63,2983.5,1963.24943,0.9,0.7,29
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00030Table.csv,144651.13,11346.95,7278.25,42382.78,3324.7,2132.52725,0.9,0.85,30
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00031Table.csv,170470.74,5441.21,5304.17,49947.93,1594.3,1554.12181,1.1,0.1,31
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00032Table.csv,164786.8,6694.73,5496.49,48282.53,1961.6,1610.47157,1.1,0.25,32
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00033Table.csv,160280.07,7854.23,5701.83,46962.06,2301.3,1670.63619,1.1,0.4,33
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00034Table.csv,156298.03,8972.42,6170.14,45795.32,2628.9,1807.85102,1.1,0.55,34
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00035Table.csv,152560.34,10125.74,6761,44700.18,2966.8,1980.973,1.1,0.7,35
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00036Table.csv,149292.46,11247.82,7322.04,43742.69,3295.6,2145.35772,1.1,0.85,36
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00001Table.csv,86169.28,4549.04,2957.49,25247.6,1332.9,866.54457,0.1,0.1,1
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00002Table.csv,81550.86,5770.46,3163.64,23894.4,1690.7,926.94652,0.1,0.25,2
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00003Table.csv,77221.52,7119.1,3747.73,22625.91,2085.9,1098.08489,0.1,0.4,3
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00004Table.csv,73260.37,8599.37,4365.86,21465.29,2519.6,1279.19698,0.1,0.55,4
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00005Table.csv,69884.68,10080.18,4990.27,20476.21,2953.5,1462.14911,0.1,0.7,5
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00006Table.csv,66942.55,11601.35,5615.52,19614.17,3399.2,1645.34736,0.1,0.85,6
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00007Table.csv,98341.2,4396.13,3229.63,28813.97,1288.1,946.28159,0.3,0.1,7
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00008Table.csv,93466.6,5598.67,3420.85,27385.71,1640.4,1002.30905,0.3,0.25,8
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00009Table.csv,89151.03,6855.58,3861.34,26121.25,2008.7,1131.37262,0.3,0.4,9
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00010Table.csv,85088.52,8196.84,4467.89,24930.94,2401.7,1309.09177,0.3,0.55,10
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00011Table.csv,81464.47,9612.25,5082.46,23869.09,2816.4,1489.16078,0.3,0.7,11
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00012Table.csv,78298.1,11052.51,5704.72,22941.34,3238.4,1671.48296,0.3,0.85,12
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00013Table.csv,108960.96,4303.63,3475.31,31925.56,1261,1018.26583,0.5,0.1,13
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00014Table.csv,103936.81,5464.06,3651.09,30453.49,1601,1069.76937,0.5,0.25,14
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00015Table.csv,99673.27,6633.69,3956.35,29204.27,1943.7,1159.21055,0.5,0.4,15
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00016Table.csv,95481.84,7920.63,4566.02,27976.18,2320.7,1337.84386,0.5,0.55,16
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00017Table.csv,91707.05,9274.67,5176.06,26870.17,2717.5,1516.58558,0.5,0.7,17
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00018Table.csv,88375.95,10650.16,5789.26,25894.15,3120.5,1696.25318,0.5,0.85,18
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00019Table.csv,118131.66,4276.11,3703.8,34612.58,1252.9,1085.2134,0.7,0.1,19
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00020Table.csv,112709.56,5499.92,3880.6,33023.9,1611.5,1137.0158,0.7,0.25,20
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00021Table.csv,108273.53,6682.65,4142.01,31724.14,1958,1213.60893,0.7,0.4,21
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00022Table.csv,104102.09,7935.62,4740.23,30501.91,2325.1,1388.88739,0.7,0.55,22
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00023Table.csv,100291.06,9242.96,5352.67,29385.28,2708.2,1568.33231,0.7,0.7,23
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00024Table.csv,96964.32,10558.73,5951.89,28410.55,3093.7,1743.90377,0.7,0.85,24
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00025Table.csv,126311.39,4260.36,3907.24,37009.24,1248.3,1144.82132,0.9,0.1,25
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00026Table.csv,120519.15,5550.32,4083.42,35312.11,1626.2,1196.44206,0.9,0.25,26
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00027Table.csv,115894.76,6754.91,4323.85,33957.16,1979.2,1266.88805,0.9,0.4,27
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00028Table.csv,111707.48,7982.59,4931.09,32730.29,2338.9,1444.80937,0.9,0.55,28
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00029Table.csv,107902.5,9245.46,5534.27,31615.43,2708.9,1621.54111,0.9,0.7,29
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00030Table.csv,104650.54,10494.89,6113.03,30662.61,3075,1791.11779,0.9,0.85,30
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00031Table.csv,131044.7,4262.59,4029.74,38396.1,1248.9,1180.71382,1.1,0.1,31
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00032Table.csv,125121.04,5566.59,4207.5,36660.46,1631,1232.7975,1.1,0.25,32
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00033Table.csv,120482.49,6760.39,4419.56,35301.37,1980.8,1294.93108,1.1,0.4,33
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00034Table.csv,116311.01,7956.37,5014.26,34079.13,2331.2,1469.17818,1.1,0.55,34
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00035Table.csv,112554.63,9174.54,5601.65,32978.51,2688.1,1641.28345,1.1,0.7,35
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00036Table.csv,109338.96,10368.31,6161.77,32036.32,3037.9,1805.39861,1.1,0.85,36
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00001Table.csv,48060.29,4073.65,2099.9,14081.66,1193.6,615.2707,0.1,0.1,1
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00002Table.csv,43720.1,5428.44,2619.84,12809.99,1590.5,767.61312,0.1,0.25,2
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00003Table.csv,40205.89,6861.76,3170.87,11780.33,2010.5,929.06491,0.1,0.4,3
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00004Table.csv,37257.47,8426.4,3758.46,10916.44,2468.9,1101.22878,0.1,0.55,4
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00005Table.csv,34874.2,10022.36,4364.37,10218.14,2936.6,1278.76041,0.1,0.7,5
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00006Table.csv,32959.85,11663.17,4992.57,9657.24,3417.3,1462.82301,0.1,0.85,6
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00007Table.csv,60054.76,3843.01,2206.79,17596.04,1126,646.58947,0.3,0.1,7
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00008Table.csv,55270.36,5141.58,2751.3,16194.22,1506.5,806.1309,0.3,0.25,8
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00009Table.csv,51423.58,6482.42,3303.36,15067.11,1899.3,967.88448,0.3,0.4,9
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00010Table.csv,48153.18,7908.35,3882.23,14108.88,2317.1,1137.49339,0.3,0.55,10
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00011Table.csv,45398.39,9408.79,4483.69,13301.73,2756.8,1313.72117,0.3,0.7,11
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00012Table.csv,43089.97,10958.79,5096.09,12625.36,3210.9,1493.15437,0.3,0.85,12
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00013Table.csv,70507.32,3723.95,2418.2,20658.64,1091.1,708.5326,0.5,0.1,13
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00014Table.csv,65574.57,4938.27,2860.39,19213.35,1446.9,838.09427,0.5,0.25,14
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00015Table.csv,61519.41,6202.97,3416.39,18025.19,1817.5,1001.00227,0.5,0.4,15
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00016Table.csv,57959.86,7559.37,3994.54,16982.24,2214.9,1170.40022,0.5,0.55,16
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00017Table.csv,54943.05,8978.44,4594.26,16098.31,2630.7,1346.11818,0.5,0.7,17
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00018Table.csv,52364.67,10444.34,5197.68,15342.85,3060.2,1522.92024,0.5,0.85,18
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00019Table.csv,79555.57,3683.37,2636.61,23309.78,1079.2,772.52673,0.7,0.1,19
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00020Table.csv,74271.85,4919.12,3011.77,21761.65,1441.3,882.44861,0.7,0.25,20
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00021Table.csv,69908.48,6221.33,3601.28,20483.18,1822.8,1055.17504,0.7,0.4,21
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00022Table.csv,66272.21,7521.36,4184.62,19417.76,2203.8,1226.09366,0.7,0.55,22
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00023Table.csv,63129.86,8894.26,4785.94,18497.05,2606,1402.28042,0.7,0.7,23
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00024Table.csv,60485.44,10287.34,5376.73,17722.23,3014.2,1575.38189,0.7,0.85,24
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00025Table.csv,87649.21,3656.24,2834.87,25681.22,1071.3,830.61691,0.9,0.1,25
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00026Table.csv,82037.1,4931.99,3146.05,24036.87,1445.1,921.79265,0.9,0.25,26
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00027Table.csv,77383.05,6265.76,3777.82,22673.23,1835.9,1106.90126,0.9,0.4,27
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00028Table.csv,73669.49,7539.46,4370.73,21585.16,2209.1,1280.62389,0.9,0.55,28
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00029Table.csv,70453.22,8863,4966.37,20642.79,2596.9,1455.14641,0.9,0.7,29
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00030Table.csv,67812.67,10176.52,5542.81,19869.11,2981.7,1624.04333,0.9,0.85,30
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00031Table.csv,92346.58,3656.11,2952.36,27057.55,1071.2,865.04148,1.1,0.1,31
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00032Table.csv,86619.73,4936.23,3228.67,25379.58,1446.3,946.00031,1.1,0.25,32
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00033Table.csv,81885.36,6254.55,3872.48,23992.41,1832.6,1134.63664,1.1,0.4,33
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00034Table.csv,78148.97,7491.14,4458.28,22897.65,2194.9,1306.27604,1.1,0.55,34
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00035Table.csv,74923.7,8766.61,5039.08,21952.64,2568.6,1476.45044,1.1,0.7,35
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00036Table.csv,72279.68,10026.68,5599.58,21177.95,2937.8,1640.67694,1.1,0.85,36
9.5,6A,Elec,BVT+elecres+slab+1990_para00001Table.csv,120120.56,2825.37,4196.89,35195.32,827.8,1229.68877,0.1,0.1,1
9.5,6A,Elec,BVT+elecres+slab+1990_para00002Table.csv,115888.44,3741.81,4324.5,33955.31,1096.4,1267.0785,0.1,0.25,2
9.5,6A,Elec,BVT+elecres+slab+1990_para00003Table.csv,112172.36,4696.82,4486.06,32866.5,1376.2,1314.41558,0.1,0.4,3
9.5,6A,Elec,BVT+elecres+slab+1990_para00004Table.csv,108505.02,5757.22,4896.8,31791.97,1686.9,1434.7624,0.1,0.55,4
9.5,6A,Elec,BVT+elecres+slab+1990_para00005Table.csv,105075.62,6902.59,5549.52,30787.16,2022.5,1626.00936,0.1,0.7,5
9.5,6A,Elec,BVT+elecres+slab+1990_para00006Table.csv,102029.1,8103.24,6209.06,29894.53,2374.2,1819.25458,0.1,0.85,6
9.5,6A,Elec,BVT+elecres+slab+1990_para00007Table.csv,130975.58,2708.94,4505.39,38375.84,793.7,1320.07927,0.3,0.1,7
9.5,6A,Elec,BVT+elecres+slab+1990_para00008Table.csv,126583.86,3604.9,4619.01,37089.07,1056.2,1353.36993,0.3,0.25,8
9.5,6A,Elec,BVT+elecres+slab+1990_para00009Table.csv,122821.37,4518.67,4767.76,35986.66,1324,1396.95368,0.3,0.4,9
9.5,6A,Elec,BVT+elecres+slab+1990_para00010Table.csv,119334.92,5467.75,4965.98,34965.13,1602.1,1455.03214,0.3,0.55,10
9.5,6A,Elec,BVT+elecres+slab+1990_para00011Table.csv,115766.84,6557.04,5610.01,33919.68,1921.2,1643.73293,0.3,0.7,11
9.5,6A,Elec,BVT+elecres+slab+1990_para00012Table.csv,112573.48,7689.23,6255.63,32984.03,2252.9,1832.89959,0.3,0.85,12
9.5,6A,Elec,BVT+elecres+slab+1990_para00013Table.csv,140326.94,2626.93,4777.82,41115.79,769.7,1399.90126,0.5,0.1,13
9.5,6A,Elec,BVT+elecres+slab+1990_para00014Table.csv,135851.7,3488.24,4878.86,39804.55,1022.1,1429.50598,0.5,0.25,14
9.5,6A,Elec,BVT+elecres+slab+1990_para00015Table.csv,132071.06,4363.04,5014.77,38696.82,1278.4,1469.32761,0.5,0.4,15
9.5,6A,Elec,BVT+elecres+slab+1990_para00016Table.csv,128563.67,5278.14,5177.26,37669.16,1546.5,1516.93718,0.5,0.55,16
9.5,6A,Elec,BVT+elecres+slab+1990_para00017Table.csv,125042.35,6297.44,5672,36637.41,1845.1,1661.896,0.5,0.7,17
9.5,6A,Elec,BVT+elecres+slab+1990_para00018Table.csv,121751.49,7379.08,6306.84,35673.19,2162.1,1847.90412,0.5,0.85,18
9.5,6A,Elec,BVT+elecres+slab+1990_para00019Table.csv,148318.15,2597.33,5019.03,43457.22,761,1470.57579,0.7,0.1,19
9.5,6A,Elec,BVT+elecres+slab+1990_para00020Table.csv,143488.9,3488.16,5121.07,42042.25,1022,1500.47351,0.7,0.25,20
9.5,6A,Elec,BVT+elecres+slab+1990_para00021Table.csv,139519.64,4387.86,5258.6,40879.25,1285.6,1540.7698,0.7,0.4,21
9.5,6A,Elec,BVT+elecres+slab+1990_para00022Table.csv,136063.01,5282.74,5416.38,39866.46,1547.8,1586.99934,0.7,0.55,22
9.5,6A,Elec,BVT+elecres+slab+1990_para00023Table.csv,132641.49,6270.64,5846.12,38863.96,1837.3,1712.91316,0.7,0.7,23
