E+Version,Climate,System,Parametric,Heating [kBtu],Cooling [kBtu],Fan [kBtu],Heat [kWh],Cool [kWh],Fan [kWh],U,SHGC,Run
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00018Table.csv,29171.07,11624.03,4002.15,8547.12,3405.8,1172.62995,0.5,0.85,18
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00019Table.csv,48632.09,3856.44,1789.24,14249.20,1129.9,524.24732,0.7,0.1,19
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00020Table.csv,44018.95,5252.26,2237.50,12897.55,1538.9,655.5875,0.7,0.25,20
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00021Table.csv,41114.46,6361.47,2605.80,12046.54,1863.9,763.4994,0.7,0.4,21
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00022Table.csv,38250.57,7797.90,3042.46,11207.42,2284.8,891.44078,0.7,0.55,22
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00023Table.csv,35844.57,9448.95,3533.83,10502.46,2768.5,1035.41219,0.7,0.7,23
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00024Table.csv,33834.78,11413.68,4124.50,9913.59,3344.2,1208.4785,0.7,0.85,24
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00025Table.csv,53537.65,3870.33,1875.88,15686.53,1134.0,549.63284,0.9,0.1,25
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00026Table.csv,48431.01,5405.67,2391.33,14190.29,1583.9,700.65969,0.9,0.25,26
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00027Table.csv,45172.94,6655.69,2808.57,13235.67,1950.1,822.91101,0.9,0.4,27
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00028Table.csv,42153.56,8217.65,3299.21,12350.99,2407.8,966.66853,0.9,0.55,28
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00029Table.csv,39956.75,9599.60,3725.91,11707.33,2812.7,1091.69163,0.9,0.7,29
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00030Table.csv,38074.04,11245.63,4226.75,11155.69,3295.0,1238.43775,0.9,0.85,30
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00031Table.csv,56330.02,3897.40,1933.24,16504.70,1141.9,566.43932,1.1,0.1,31
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00032Table.csv,51051.47,5480.46,2480.15,14958.08,1605.8,726.68395,1.1,0.25,32
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00033Table.csv,47636.48,6799.78,2923.69,13957.49,1992.3,856.64117,1.1,0.4,33
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00034Table.csv,44596.87,8343.46,3419.72,13066.88,2444.6,1001.97796,1.1,0.55,34
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00035Table.csv,42398.18,9676.69,3833.89,12422.67,2835.3,1123.32977,1.1,0.7,35
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00036Table.csv,40556.34,11172.98,4297.50,11883.01,3273.7,1259.1675,1.1,0.85,36
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00001Table.csv,86403.84,6734.40,2945.98,25316.33,1973.2,863.17214,0.1,0.1,1
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00002Table.csv,81788.48,8085.90,3393.53,23964.02,2369.2,994.30429,0.1,0.25,2
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00003Table.csv,78716.78,9069.49,3741.54,23064.02,2657.4,1096.27122,0.1,0.4,3
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00004Table.csv,75239.43,10409.27,4176.24,22045.15,3049.9,1223.63832,0.1,0.55,4
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00005Table.csv,71448.48,12271.35,4735.93,20934.40,3595.5,1387.62749,0.1,0.7,5
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00006Table.csv,68007.43,14507.04,5408.41,19926.18,4250.6,1584.66413,0.1,0.85,6
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00007Table.csv,95744.93,6595.11,3039.76,28053.26,1932.4,890.64968,0.3,0.1,7
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00008Table.csv,90898.37,7931.10,3502.23,26633.22,2323.8,1026.15339,0.3,0.25,8
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00009Table.csv,87790.28,8872.22,3845.03,25722.55,2599.6,1126.59379,0.3,0.4,9
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00010Table.csv,84100.47,10190.92,4287.20,24641.44,2985.9,1256.1496,0.3,0.55,10
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00011Table.csv,80106.13,11987.65,4834.96,23471.10,3512.4,1416.64328,0.3,0.7,11
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00012Table.csv,76432.87,14106.52,5499.11,22394.83,4133.2,1611.23923,0.3,0.85,12
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00013Table.csv,103715.92,6529.74,3128.84,30388.76,1913.2,916.75012,0.5,0.1,13
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00014Table.csv,98718.96,7845.10,3602.59,28924.66,2298.6,1055.55887,0.5,0.25,14
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00015Table.csv,95545.55,8760.16,3945.78,27994.85,2566.7,1156.11354,0.5,0.4,15
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00016Table.csv,91685.86,10085.94,4398.54,26863.96,2955.2,1288.77222,0.5,0.55,16
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00017Table.csv,87562.04,11824.23,4946.09,25655.68,3464.5,1449.20437,0.5,0.7,17
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00018Table.csv,83784.40,13834.96,5587.28,24548.83,4053.6,1637.07304,0.5,0.85,18
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00019Table.csv,110479.17,6526.74,3227.35,32370.40,1912.3,945.61355,0.7,0.1,19
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00020Table.csv,104980.59,7962.70,3746.06,30759.31,2333.1,1097.59558,0.7,0.25,20
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00021Table.csv,101276.92,9044.06,4142.99,29674.14,2649.9,1213.89607,0.7,0.4,21
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00022Table.csv,97361.89,10413.63,4610.73,28527.03,3051.2,1350.94389,0.7,0.55,22
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00023Table.csv,93666.44,11932.65,5116.92,27444.27,3496.3,1499.25756,0.7,0.7,23
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00024Table.csv,90115.66,13723.06,5705.01,26403.89,4020.9,1671.56793,0.7,0.85,24
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00025Table.csv,116452.55,6523.91,3312.95,34120.60,1911.5,970.69435,0.9,0.1,25
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00026Table.csv,110396.55,8112.06,3899.59,32346.19,2376.8,1142.57987,0.9,0.25,26
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00027Table.csv,106267.08,9341.15,4344.01,31136.25,2737.0,1272.79493,0.9,0.4,27
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00028Table.csv,102171.90,10846.31,4864.43,29936.37,3178.0,1425.27799,0.9,0.55,28
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00029Table.csv,98919.09,12131.78,5299.68,28983.29,3554.6,1552.80624,0.9,0.7,29
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00030Table.csv,95781.45,13621.05,5803.89,28063.96,3991.0,1700.53977,0.9,0.85,30
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00031Table.csv,119852.88,6553.28,3369.63,35116.89,1920.1,987.30159,1.1,0.1,31
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00032Table.csv,113607.55,8193.95,3983.59,33287.01,2400.8,1167.19187,1.1,0.25,32
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00033Table.csv,109300.00,9489.32,4456.40,32024.90,2780.4,1305.7252,1.1,0.4,33
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00034Table.csv,105214.69,10982.90,4989.64,30827.90,3218.0,1461.96452,1.1,0.55,34
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00035Table.csv,102023.28,12220.69,5409.19,29892.82,3580.7,1584.89267,1.1,0.7,35
9.2,4A,Gas,BWI+gasfurnace+slab+1990_para00036Table.csv,99049.84,13587.56,5870.97,29021.60,3981.2,1720.19421,1.1,0.85,36
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00001Table.csv,63544.36,5863.87,2351.84,18618.50,1718.1,689.08912,0.1,0.1,1
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00002Table.csv,58979.26,7246.17,2756.20,17280.92,2123.1,807.5666,0.1,0.25,2
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00003Table.csv,55988.64,8274.08,3085.20,16404.67,2424.3,903.9636,0.1,0.4,3
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00004Table.csv,52735.90,9681.75,3502.59,15451.62,2836.8,1026.25887,0.1,0.55,4
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00005Table.csv,49374.15,11647.52,4053.62,14466.63,3412.7,1187.71066,0.1,0.7,5
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00006Table.csv,46546.12,14013.32,4731.69,13638.01,4105.9,1386.38517,0.1,0.85,6
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00007Table.csv,72936.46,5709.26,2444.05,21370.38,1672.8,716.10665,0.3,0.1,7
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00008Table.csv,68090.18,7072.12,2862.98,19950.42,2072.1,838.85314,0.3,0.25,8
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00009Table.csv,65016.14,8037.55,3195.76,19049.73,2355.0,936.35768,0.3,0.4,9
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00010Table.csv,61460.73,9411.18,3619.01,18007.99,2757.5,1060.36993,0.3,0.55,10
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00011Table.csv,57790.45,11278.78,4160.34,16932.60,3304.7,1218.97962,0.3,0.7,11
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00012Table.csv,54623.68,13517.83,4820.17,16004.74,3960.7,1412.30981,0.3,0.85,12
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00013Table.csv,80991.16,5626.16,2529.33,23730.41,1648.5,741.09369,0.5,0.1,13
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00014Table.csv,75952.80,6964.17,2962.33,22254.17,2040.5,867.96269,0.5,0.25,14
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00015Table.csv,72787.37,7903.73,3296.93,21326.70,2315.8,966.00049,0.5,0.4,15
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00016Table.csv,69011.25,9280.54,3733.17,20220.30,2719.2,1093.81881,0.5,0.55,16
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00017Table.csv,65139.84,11079.86,4276.19,19085.97,3246.4,1252.92367,0.5,0.7,17
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00018Table.csv,61756.11,13182.64,4906.46,18094.54,3862.5,1437.59278,0.5,0.85,18
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00019Table.csv,87851.38,5614.24,2622.40,25740.45,1645.0,768.3632,0.7,0.1,19
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00020Table.csv,82281.03,7065.16,3108.37,24108.34,2070.1,910.75241,0.7,0.25,20
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00021Table.csv,78586.35,8174.07,3496.76,23025.80,2395.0,1024.55068,0.7,0.4,21
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00022Table.csv,74743.25,9583.89,3950.57,21899.77,2808.1,1157.51701,0.7,0.55,22
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00023Table.csv,71229.41,11173.30,4445.88,20870.22,3273.8,1302.64284,0.7,0.7,23
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00024Table.csv,67979.58,13021.08,5022.87,19918.02,3815.2,1471.70091,0.7,0.85,24
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00025Table.csv,93924.59,5617.02,2703.48,27519.90,1645.8,792.11964,0.9,0.1,25
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00026Table.csv,87773.99,7213.30,3256.12,25717.78,2113.5,954.04316,0.9,0.25,26
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00027Table.csv,83651.26,8466.62,3693.08,24509.82,2480.7,1082.07244,0.9,0.4,27
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00028Table.csv,79634.76,10009.52,4199.94,23332.98,2932.8,1230.58242,0.9,0.55,28
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00029Table.csv,76503.70,11348.74,4627.35,22415.58,3325.2,1355.81355,0.9,0.7,29
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00030Table.csv,73581.56,12897.16,5123.42,21559.40,3778.9,1501.16206,0.9,0.85,30
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00031Table.csv,97383.33,5635.89,2758.93,28533.32,1651.3,808.36649,1.1,0.1,31
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00032Table.csv,91034.46,7288.25,3338.94,26673.10,2135.5,978.30942,1.1,0.25,32
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00033Table.csv,86727.59,8611.66,3803.96,25411.18,2523.2,1114.56028,1.1,0.4,33
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00034Table.csv,82712.92,10148.32,4316.12,24234.89,2973.5,1264.62316,1.1,0.55,34
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00035Table.csv,79622.83,11427.49,4731.97,23329.49,3348.3,1386.46721,1.1,0.7,35
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00036Table.csv,76834.11,12850.86,5193.79,22512.39,3765.3,1521.78047,1.1,0.85,36
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00001Table.csv,31506.06,4927.63,1670.33,9231.28,1443.8,489.40669,0.1,0.1,1
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00002Table.csv,27531.76,6360.51,2017.50,8066.81,1863.6,591.1275,0.1,0.25,2
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00003Table.csv,25193.04,7463.30,2316.15,7381.56,2186.7,678.63195,0.1,0.4,3
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00004Table.csv,23005.53,9010.86,2716.77,6740.62,2640.2,796.01361,0.1,0.55,4
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00005Table.csv,21067.24,11192.56,3286.04,6172.70,3279.4,962.80972,0.1,0.7,5
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00006Table.csv,19567.01,13769.39,3971.45,5733.13,4034.4,1163.63485,0.1,0.85,6
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00007Table.csv,40576.16,4727.33,1772.23,11888.81,1385.1,519.26339,0.3,0.1,7
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00008Table.csv,36123.99,6108.51,2137.68,10584.33,1789.8,626.34024,0.3,0.25,8
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00009Table.csv,33487.30,7117.11,2438.70,9811.78,2085.3,714.5391,0.3,0.4,9
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00010Table.csv,30759.64,8590.42,2836.27,9012.57,2517.0,831.02711,0.3,0.55,10
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00011Table.csv,28328.43,10636.07,3387.79,8300.23,3116.4,992.62247,0.3,0.7,11
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00012Table.csv,26414.74,13077.87,4058.64,7739.52,3831.8,1189.18152,0.3,0.85,12
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00013Table.csv,48482.60,4612.89,1869.01,14205.40,1351.6,547.61993,0.5,0.1,13
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00014Table.csv,43724.78,5952.82,2247.70,12811.36,1744.2,658.5761,0.5,0.25,14
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00015Table.csv,40882.08,6924.87,2552.86,11978.45,2029.0,747.98798,0.5,0.4,15
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00016Table.csv,37746.00,8376.06,2960.54,11059.58,2454.2,867.43822,0.5,0.55,16
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00017Table.csv,34914.16,10316.84,3498.74,10229.85,3022.8,1025.13082,0.5,0.7,17
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00018Table.csv,32703.05,12589.90,4146.76,9581.99,3688.8,1215.00068,0.5,0.85,18
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00019Table.csv,55283.17,4578.85,1964.19,16197.97,1341.6,575.50767,0.7,0.1,19
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00020Table.csv,49957.89,6027.69,2390.14,14637.66,1766.1,700.31102,0.7,0.25,20
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00021Table.csv,46584.18,7177.32,2749.16,13649.16,2103.0,805.50388,0.7,0.4,21
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00022Table.csv,43304.02,8643.90,3183.67,12688.08,2532.7,932.81531,0.7,0.55,22
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00023Table.csv,40596.33,10334.70,3674.92,11894.72,3028.1,1076.75156,0.7,0.7,23
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00024Table.csv,38347.47,12342.16,4259.12,11235.81,3616.3,1247.92216,0.7,0.85,24
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00025Table.csv,61339.62,4565.60,2047.95,17972.51,1337.7,600.04935,0.9,0.1,25
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00026Table.csv,55406.00,6159.87,2537.05,16233.96,1804.8,743.35565,0.9,0.25,26
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00027Table.csv,51603.01,7449.26,2947.10,15119.68,2182.6,863.5003,0.9,0.4,27
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00028Table.csv,48117.89,9045.99,3431.50,14098.54,2650.5,1005.4295,0.9,0.55,28
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00029Table.csv,45613.23,10459.08,3858.24,13364.68,3064.5,1130.46432,0.9,0.7,29
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00030Table.csv,43493.87,12135.37,4360.60,12743.70,3555.7,1277.6558,0.9,0.85,30
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00031Table.csv,64800.24,4585.76,2102.25,18986.47,1343.6,615.95925,1.1,0.1,31
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00032Table.csv,58644.56,6224.12,2621.39,17182.86,1823.7,768.06727,1.1,0.25,32
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00033Table.csv,54646.93,7579.26,3062.36,16011.55,2220.7,897.27148,1.1,0.4,33
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00034Table.csv,51124.78,9164.67,3549.48,14979.56,2685.2,1039.99764,1.1,0.55,34
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00035Table.csv,48600.39,10520.31,3961.74,14239.91,3082.5,1160.78982,1.1,0.7,35
9.2,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00036Table.csv,46516.22,12054.15,4426.93,13629.25,3531.9,1297.09049,1.1,0.85,36
9.2,5A,Elec,ORD+elecres+slab+1990_para00001Table.csv,106698.55,4835.65,4200.67,31262.68,1416.8,1230.79631,0.1,0.1,1
9.2,5A,Elec,ORD+elecres+slab+1990_para00002Table.csv,102835.29,5957.03,4373.60,30130.74,1745.4,1281.4648,0.1,0.25,2
9.2,5A,Elec,ORD+elecres+slab+1990_para00003Table.csv,100281.03,6749.64,4513.12,29382.34,1977.6,1322.34416,0.1,0.4,3
9.2,5A,Elec,ORD+elecres+slab+1990_para00004Table.csv,97011.37,7934.39,5062.97,28424.33,2324.8,1483.45021,0.1,0.55,4
9.2,5A,Elec,ORD+elecres+slab+1990_para00005Table.csv,93200.27,9601.73,5812.45,27307.68,2813.3,1703.04785,0.1,0.7,5
9.2,5A,Elec,ORD+elecres+slab+1990_para00006Table.csv,89505.29,11590.02,6720.79,26225.05,3395.9,1969.19147,0.1,0.85,6
9.2,5A,Elec,ORD+elecres+slab+1990_para00007Table.csv,116399.91,4744.54,4489.90,34105.17,1390.2,1315.5407,0.3,0.1,7
9.2,5A,Elec,ORD+elecres+slab+1990_para00008Table.csv,112370.42,5867.01,4653.83,32924.53,1719.0,1363.57219,0.3,0.25,8
9.2,5A,Elec,ORD+elecres+slab+1990_para00009Table.csv,109789.74,6620.32,4784.27,32168.39,1939.8,1401.79111,0.3,0.4,9
9.2,5A,Elec,ORD+elecres+slab+1990_para00010Table.csv,106521.18,7749.48,5182.71,31210.71,2270.6,1518.53403,0.3,0.55,10
9.2,5A,Elec,ORD+elecres+slab+1990_para00011Table.csv,102613.05,9352.75,5929.65,30065.62,2740.4,1737.38745,0.3,0.7,11
9.2,5A,Elec,ORD+elecres+slab+1990_para00012Table.csv,98779.12,11245.75,6827.90,28942.28,3295.0,2000.5747,0.3,0.85,12
9.2,5A,Elec,ORD+elecres+slab+1990_para00013Table.csv,124745.94,4704.45,4748.72,36550.56,1378.4,1391.37496,0.5,0.1,13
9.2,5A,Elec,ORD+elecres+slab+1990_para00014Table.csv,120612.40,5814.86,4906.15,35339.43,1703.8,1437.50195,0.5,0.25,14
9.2,5A,Elec,ORD+elecres+slab+1990_para00015Table.csv,117983.51,6552.59,5029.94,34569.17,1919.9,1473.77242,0.5,0.4,15
9.2,5A,Elec,ORD+elecres+slab+1990_para00016Table.csv,114703.63,7662.05,5309.84,33608.16,2245.0,1555.78312,0.5,0.55,16
9.2,5A,Elec,ORD+elecres+slab+1990_para00017Table.csv,110738.01,9207.91,6052.79,32446.24,2697.9,1773.46747,0.5,0.7,17
9.2,5A,Elec,ORD+elecres+slab+1990_para00018Table.csv,106872.60,10997.24,6929.50,31313.67,3222.2,2030.3435,0.5,0.85,18
9.2,5A,Elec,ORD+elecres+slab+1990_para00019Table.csv,131914.85,4712.82,4979.85,38651.05,1380.9,1459.09605,0.7,0.1,19
9.2,5A,Elec,ORD+elecres+slab+1990_para00020Table.csv,127388.52,5910.73,5150.50,37324.84,1731.8,1509.0965,0.7,0.25,20
9.2,5A,Elec,ORD+elecres+slab+1990_para00021Table.csv,124313.32,6802.31,5296.99,36423.80,1993.1,1552.01807,0.7,0.4,21
9.2,5A,Elec,ORD+elecres+slab+1990_para00022Table.csv,120997.80,7942.42,5566.17,35452.36,2327.1,1630.88781,0.7,0.55,22
9.2,5A,Elec,ORD+elecres+slab+1990_para00023Table.csv,117448.00,9307.48,6257.11,34412.26,2727.1,1833.33323,0.7,0.7,23
9.2,5A,Elec,ORD+elecres+slab+1990_para00024Table.csv,113873.08,10891.14,7063.70,33364.81,3191.1,2069.6641,0.7,0.85,24
9.2,5A,Elec,ORD+elecres+slab+1990_para00025Table.csv,138273.07,4715.83,5186.24,40514.01,1381.7,1519.56832,0.9,0.1,25
9.2,5A,Elec,ORD+elecres+slab+1990_para00026Table.csv,133319.75,6043.08,5372.30,39062.69,1770.6,1574.0839,0.9,0.25,26
9.2,5A,Elec,ORD+elecres+slab+1990_para00027Table.csv,129892.52,7057.84,5538.86,38058.51,2067.9,1622.88598,0.9,0.4,27
9.2,5A,Elec,ORD+elecres+slab+1990_para00028Table.csv,126373.95,8297.29,5882.76,37027.57,2431.1,1723.64868,0.9,0.55,28
9.2,5A,Elec,ORD+elecres+slab+1990_para00029Table.csv,123261.86,9461.48,6490.72,36115.72,2772.2,1901.78096,0.9,0.7,29
9.2,5A,Elec,ORD+elecres+slab+1990_para00030Table.csv,120143.13,10802.93,7177.79,35201.94,3165.3,2103.09247,0.9,0.85,30
9.2,5A,Elec,ORD+elecres+slab+1990_para00031Table.csv,141924.39,4739.05,5310.22,41583.85,1388.5,1555.89446,1.1,0.1,31
9.2,5A,Elec,ORD+elecres+slab+1990_para00032Table.csv,136835.64,6101.10,5502.06,40092.84,1787.6,1612.10358,1.1,0.25,32
9.2,5A,Elec,ORD+elecres+slab+1990_para00033Table.csv,133263.95,7170.60,5679.61,39046.34,2101.0,1664.12573,1.1,0.4,33
9.2,5A,Elec,ORD+elecres+slab+1990_para00034Table.csv,129756.84,8403.91,6025.48,38018.75,2462.3,1765.46564,1.1,0.55,34
9.2,5A,Elec,ORD+elecres+slab+1990_para00035Table.csv,126708.35,9531.07,6615.89,37125.55,2792.6,1938.45577,1.1,0.7,35
9.2,5A,Elec,ORD+elecres+slab+1990_para00036Table.csv,123773.44,10758.31,7252.37,36265.62,3152.2,2124.94441,1.1,0.85,36
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00001Table.csv,74160.38,3666.69,2899.50,21728.99,1074.3,849.5535,0.1,0.1,1
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00002Table.csv,70157.11,4845.76,3073.88,20556.03,1419.8,900.64684,0.1,0.25,2
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00003Table.csv,67448.78,5714.70,3327.07,19762.49,1674.4,974.83151,0.1,0.4,3
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00004Table.csv,64183.52,6997.00,3895.90,18805.77,2050.1,1141.4987,0.1,0.55,4
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00005Table.csv,60578.97,8780.52,4625.34,17749.64,2572.7,1355.22462,0.1,0.7,5
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00006Table.csv,57252.30,10928.36,5496.15,16774.92,3202.0,1610.37195,0.1,0.85,6
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00007Table.csv,84094.02,3552.85,3186.17,24639.55,1041.0,933.54781,0.3,0.1,7
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00008Table.csv,79868.56,4714.47,3348.15,23401.49,1381.3,981.00795,0.3,0.25,8
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00009Table.csv,77202.13,5503.57,3483.33,22620.22,1612.5,1020.61569,0.3,0.4,9
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00010Table.csv,73768.98,6737.61,4024.79,21614.31,1974.1,1179.26347,0.3,0.55,10
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00011Table.csv,69972.76,8440.62,4751.21,20502.02,2473.1,1392.10453,0.3,0.7,11
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00012Table.csv,66431.46,10460.53,5611.71,19464.42,3064.9,1644.23103,0.3,0.85,12
9.2,5A,Elec,ORD+elecres+slab+IECC_2006_para00013Table.csv,92669.97,3501.09,3447.75,27152.30,1025.8,1010.19075,0.5,0.1,13
