E+Version,Climate,System,Parametric,Heating [kBtuh],Cooling [kBtuh],Fan [kBtuh],Heat [kW],Cool [kW],Fan [kW],U,SHGC,Run
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00031Table.csv,0,6.9,1.08,0,2,0.31644,1.1,0.1,31
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00032Table.csv,0,8,1.3,0,2.3,0.3809,1.1,0.25,32
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00033Table.csv,0,8.68,1.44,0,2.5,0.42192,1.1,0.4,33
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00034Table.csv,0,9.33,1.58,0,2.7,0.46294,1.1,0.55,34
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00035Table.csv,0,10.85,1.86,0,3.2,0.54498,1.1,0.7,35
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00036Table.csv,0,11.6,2.01,0,3.4,0.58893,1.1,0.85,36
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00001Table.csv,0,4.6,3.8,0,1.3478,1.1134,0.1,0.1,1
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00002Table.csv,0,5.43,0.89,0,1.59099,0.26077,0.1,0.25,2
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00003Table.csv,0,6.17,1.04,0,1.80781,0.30472,0.1,0.4,3
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00004Table.csv,0,6.89,1.19,0,2.01877,0.34867,0.1,0.55,4
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00005Table.csv,0,7.6,1.34,0,2.2268,0.39262,0.1,0.7,5
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00006Table.csv,0,9.05,1.62,0,2.65165,0.47466,0.1,0.85,6
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00007Table.csv,0,4.75,0.75,0,1.39175,0.21975,0.3,0.1,7
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00008Table.csv,0,5.6,0,0,1.6408,0,0.3,0.25,8
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00009Table.csv,0,6.31,1.07,0,1.84883,0.31351,0.3,0.4,9
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00010Table.csv,0,7,1.21,0,2.051,0.35453,0.3,0.55,10
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00011Table.csv,0,7.7,1.37,0,2.2561,0.40141,0.3,0.7,11
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00012Table.csv,0,9.16,1.64,0,2.68388,0.48052,0.3,0.85,12
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00013Table.csv,0,4.88,0.78,0,1.42984,0.22854,0.5,0.1,13
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00014Table.csv,0,5.74,0.95,0,1.68182,0.27835,0.5,0.25,14
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00015Table.csv,0,6.43,1.09,0,1.88399,0.31937,0.5,0.4,15
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00016Table.csv,0,7.11,1.24,0,2.08323,0.36332,0.5,0.55,16
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00017Table.csv,0,7.8,1.39,0,2.2854,0.40727,0.5,0.7,17
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00018Table.csv,0,9.27,1.66,0,2.71611,0.48638,0.5,0.85,18
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00019Table.csv,0,5.02,0.81,0,1.47086,0.23733,0.7,0.1,19
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00020Table.csv,0,5.94,0.99,0,1.74042,0.29007,0.7,0.25,20
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00021Table.csv,0,6.64,1.14,0,1.94552,0.33402,0.7,0.4,21
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00022Table.csv,0,7.32,1.28,0,2.14476,0.37504,0.7,0.55,22
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00023Table.csv,0,8,1.43,0,2.344,0.41899,0.7,0.7,23
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00024Table.csv,0,9.45,1.7,0,2.76885,0.4981,0.7,0.85,24
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00025Table.csv,0,5.14,0.83,0,1.50602,0.24319,0.9,0.1,25
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00026Table.csv,0,6.1,1.02,0,1.7873,0.29886,0.9,0.25,26
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00027Table.csv,0,6.84,1.18,0,2.00412,0.34574,0.9,0.4,27
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00028Table.csv,0,7.52,1.32,0,2.20336,0.38676,0.9,0.55,28
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00029Table.csv,0,8.88,1.58,0,2.60184,0.46294,0.9,0.7,29
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00030Table.csv,0,9.62,1.73,0,2.81866,0.50689,0.9,0.85,30
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00031Table.csv,0,5.24,0.85,0,1.53532,0.24905,1.1,0.1,31
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00032Table.csv,0,6.2,1.04,0,1.8166,0.30472,1.1,0.25,32
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00033Table.csv,0,6.95,1.2,0,2.03635,0.3516,1.1,0.4,33
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00034Table.csv,0,7.62,1.35,0,2.23266,0.39555,1.1,0.55,34
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00035Table.csv,0,8.96,1.59,0,2.62528,0.46587,1.1,0.7,35
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00036Table.csv,0,9.68,1.74,0,2.83624,0.50982,1.1,0.85,36
9.5,5A,Elec,ORD+elecres+slab+1990_para00001Table.csv,63.27,0,4.27,18.54,0,1.25111,0.1,0.1,1
9.5,5A,Elec,ORD+elecres+slab+1990_para00002Table.csv,63.27,0,1.89,18.54,0,0.55377,0.1,0.25,2
9.5,5A,Elec,ORD+elecres+slab+1990_para00003Table.csv,63.27,0,1.94,18.54,0,0.56842,0.1,0.4,3
9.5,5A,Elec,ORD+elecres+slab+1990_para00004Table.csv,63.27,0,2.2,18.54,0,0.6446,0.1,0.55,4
9.5,5A,Elec,ORD+elecres+slab+1990_para00005Table.csv,63.27,0,2.46,18.54,0,0.72078,0.1,0.7,5
9.5,5A,Elec,ORD+elecres+slab+1990_para00006Table.csv,63.27,0,2.71,18.54,0,0.79403,0.1,0.85,6
9.5,5A,Elec,ORD+elecres+slab+1990_para00007Table.csv,67.17,0,2.01,19.68,0,0.58893,0.3,0.1,7
9.5,5A,Elec,ORD+elecres+slab+1990_para00008Table.csv,67.17,0,0,19.68,0,0,0.3,0.25,8
9.5,5A,Elec,ORD+elecres+slab+1990_para00009Table.csv,67.17,0,2.01,19.68,0,0.58893,0.3,0.4,9
9.5,5A,Elec,ORD+elecres+slab+1990_para00010Table.csv,67.17,0,2.23,19.68,0,0.65339,0.3,0.55,10
9.5,5A,Elec,ORD+elecres+slab+1990_para00011Table.csv,67.18,0,2.48,19.68,0,0.72664,0.3,0.7,11
9.5,5A,Elec,ORD+elecres+slab+1990_para00012Table.csv,67.18,0,2.73,19.68,0,0.79989,0.3,0.85,12
9.5,5A,Elec,ORD+elecres+slab+1990_para00013Table.csv,70.6,0,2.12,20.69,0,0.62116,0.5,0.1,13
9.5,5A,Elec,ORD+elecres+slab+1990_para00014Table.csv,70.6,0,2.12,20.69,0,0.62116,0.5,0.25,14
9.5,5A,Elec,ORD+elecres+slab+1990_para00015Table.csv,70.61,0,2.12,20.69,0,0.62116,0.5,0.4,15
9.5,5A,Elec,ORD+elecres+slab+1990_para00016Table.csv,70.61,0,2.26,20.69,0,0.66218,0.5,0.55,16
9.5,5A,Elec,ORD+elecres+slab+1990_para00017Table.csv,70.61,0,2.51,20.69,0,0.73543,0.5,0.7,17
9.5,5A,Elec,ORD+elecres+slab+1990_para00018Table.csv,70.61,0,2.75,20.69,0,0.80575,0.5,0.85,18
9.5,5A,Elec,ORD+elecres+slab+1990_para00019Table.csv,73.64,0,2.22,21.58,0,0.65046,0.7,0.1,19
9.5,5A,Elec,ORD+elecres+slab+1990_para00020Table.csv,73.64,0,2.22,21.58,0,0.65046,0.7,0.25,20
9.5,5A,Elec,ORD+elecres+slab+1990_para00021Table.csv,73.64,0,2.22,21.58,0,0.65046,0.7,0.4,21
9.5,5A,Elec,ORD+elecres+slab+1990_para00022Table.csv,73.64,0,2.33,21.58,0,0.68269,0.7,0.55,22
9.5,5A,Elec,ORD+elecres+slab+1990_para00023Table.csv,73.64,0,2.57,21.58,0,0.75301,0.7,0.7,23
9.5,5A,Elec,ORD+elecres+slab+1990_para00024Table.csv,73.64,0,2.81,21.58,0,0.82333,0.7,0.85,24
9.5,5A,Elec,ORD+elecres+slab+1990_para00025Table.csv,76.33,0,2.31,22.36,0,0.67683,0.9,0.1,25
9.5,5A,Elec,ORD+elecres+slab+1990_para00026Table.csv,76.33,0,2.31,22.36,0,0.67683,0.9,0.25,26
9.5,5A,Elec,ORD+elecres+slab+1990_para00027Table.csv,76.33,0,2.31,22.36,0,0.67683,0.9,0.4,27
9.5,5A,Elec,ORD+elecres+slab+1990_para00028Table.csv,76.33,0,2.4,22.36,0,0.7032,0.9,0.55,28
9.5,5A,Elec,ORD+elecres+slab+1990_para00029Table.csv,76.33,0,2.63,22.36,0,0.77059,0.9,0.7,29
9.5,5A,Elec,ORD+elecres+slab+1990_para00030Table.csv,76.33,0,2.86,22.36,0,0.83798,0.9,0.85,30
9.5,5A,Elec,ORD+elecres+slab+1990_para00031Table.csv,77.91,0,2.36,22.83,0,0.69148,1.1,0.1,31
9.5,5A,Elec,ORD+elecres+slab+1990_para00032Table.csv,77.91,0,2.36,22.83,0,0.69148,1.1,0.25,32
9.5,5A,Elec,ORD+elecres+slab+1990_para00033Table.csv,77.91,0,2.36,22.83,0,0.69148,1.1,0.4,33
9.5,5A,Elec,ORD+elecres+slab+1990_para00034Table.csv,77.91,0,2.42,22.83,0,0.70906,1.1,0.55,34
9.5,5A,Elec,ORD+elecres+slab+1990_para00035Table.csv,77.91,0,2.65,22.83,0,0.77645,1.1,0.7,35
9.5,5A,Elec,ORD+elecres+slab+1990_para00036Table.csv,77.91,0,2.87,22.83,0,0.84091,1.1,0.85,36
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00001Table.csv,45.84,0,4.27,13.43,0,1.25111,0.1,0.1,1
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00002Table.csv,45.75,0,1.33,13.4,0,0.38969,0.1,0.25,2
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00003Table.csv,45.67,0,1.46,13.38,0,0.42778,0.1,0.4,3
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00004Table.csv,45.33,0,1.7,13.28,0,0.4981,0.1,0.55,4
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00005Table.csv,45.01,0,1.94,13.19,0,0.56842,0.1,0.7,5
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00006Table.csv,47.28,0,2.29,13.85,0,0.67097,0.1,0.85,6
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00007Table.csv,49.88,0,1.46,14.61,0,0.42778,0.3,0.1,7
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00008Table.csv,49.82,0,0,14.6,0,0,0.3,0.25,8
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00009Table.csv,49.72,0,1.5,14.57,0,0.4395,0.3,0.4,9
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00010Table.csv,49.41,0,1.74,14.48,0,0.50982,0.3,0.55,10
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00011Table.csv,49.1,0,1.97,14.39,0,0.57721,0.3,0.7,11
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00012Table.csv,48.79,0,2.2,14.3,0,0.6446,0.3,0.85,12
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00013Table.csv,53.54,0,1.58,15.69,0,0.46294,0.5,0.1,13
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00014Table.csv,53.49,0,1.58,15.67,0,0.46294,0.5,0.25,14
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00015Table.csv,53.44,0,1.57,15.66,0,0.46001,0.5,0.4,15
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00016Table.csv,53.17,0,1.78,15.58,0,0.52154,0.5,0.55,16
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00017Table.csv,52.87,0,2.01,15.49,0,0.58893,0.5,0.7,17
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00018Table.csv,52.58,0,2.24,15.41,0,0.65632,0.5,0.85,18
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00019Table.csv,56.94,0,1.69,16.68,0,0.49517,0.7,0.1,19
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00020Table.csv,56.89,0,1.68,16.67,0,0.49224,0.7,0.25,20
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00021Table.csv,56.84,0,1.68,16.65,0,0.49224,0.7,0.4,21
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00022Table.csv,56.61,0,1.86,16.59,0,0.54498,0.7,0.55,22
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00023Table.csv,56.31,0,2.09,16.5,0,0.61237,0.7,0.7,23
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00024Table.csv,56.02,0,2.31,16.41,0,0.67683,0.7,0.85,24
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00025Table.csv,60.08,0,1.79,17.6,0,0.52447,0.9,0.1,25
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00026Table.csv,60.04,0,1.79,17.59,0,0.52447,0.9,0.25,26
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00027Table.csv,60,0,1.78,17.58,0,0.52154,0.9,0.4,27
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00028Table.csv,59.78,0,1.94,17.52,0,0.56842,0.9,0.55,28
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00029Table.csv,59.48,0,2.17,17.43,0,0.63581,0.9,0.7,29
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00030Table.csv,59.2,0,2.39,17.35,0,0.70027,0.9,0.85,30
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00031Table.csv,61.97,0,1.85,18.16,0,0.54205,1.1,0.1,31
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00032Table.csv,61.93,0,1.85,18.15,0,0.54205,1.1,0.25,32
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00033Table.csv,61.89,0,1.84,18.13,0,0.53912,1.1,0.4,33
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00034Table.csv,61.7,0,1.98,18.08,0,0.58014,1.1,0.55,34
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00035Table.csv,61.41,0,2.21,17.99,0,0.64753,1.1,0.7,35
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00036Table.csv,61.14,0,2.42,17.91,0,0.70906,1.1,0.85,36
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00001Table.csv,27.72,0,2.64,8.12,0,0.77352,0.1,0.1,1
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00002Table.csv,27.53,0,0.95,8.07,0,0.27835,0.1,0.25,2
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00003Table.csv,27.31,0,1.16,8,0,0.33988,0.1,0.4,3
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00004Table.csv,27.09,0,1.38,7.94,0,0.40434,0.1,0.55,4
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00005Table.csv,26.87,0,1.59,7.87,0,0.46587,0.1,0.7,5
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00006Table.csv,26.66,0,1.8,7.81,0,0.5274,0.1,0.85,6
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00007Table.csv,31.94,0,0.89,9.36,0,0.26077,0.3,0.1,7
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00008Table.csv,31.83,0,0,9.33,0,0,0.3,0.25,8
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00009Table.csv,31.61,0,1.22,9.26,0,0.35746,0.3,0.4,9
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00010Table.csv,31.38,0,1.44,9.19,0,0.42192,0.3,0.55,10
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00011Table.csv,31.16,0,1.66,9.13,0,0.48638,0.3,0.7,11
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00012Table.csv,30.95,0,1.87,9.07,0,0.54791,0.3,0.85,12
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00013Table.csv,35.77,0,1.01,10.48,0,0.29593,0.5,0.1,13
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00014Table.csv,35.73,0,1.06,10.47,0,0.31058,0.5,0.25,14
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00015Table.csv,35.5,0,1.28,10.4,0,0.37504,0.5,0.4,15
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00016Table.csv,35.28,0,1.5,10.34,0,0.4395,0.5,0.55,16
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00017Table.csv,35.06,0,1.72,10.27,0,0.50396,0.5,0.7,17
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00018Table.csv,34.84,0,1.94,10.21,0,0.56842,0.5,0.85,18
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00019Table.csv,39.25,0,1.12,11.5,0,0.32816,0.7,0.1,19
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00020Table.csv,39.24,0,1.13,11.5,0,0.33109,0.7,0.25,20
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00021Table.csv,39.01,0,1.36,11.43,0,0.39848,0.7,0.4,21
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00022Table.csv,38.78,0,1.59,11.36,0,0.46587,0.7,0.55,22
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00023Table.csv,38.56,0,1.81,11.3,0,0.53033,0.7,0.7,23
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00024Table.csv,38.34,0,2.02,11.23,0,0.59186,0.7,0.85,24
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00025Table.csv,42.41,0,1.22,12.43,0,0.35746,0.9,0.1,25
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00026Table.csv,42.41,0,1.22,12.43,0,0.35746,0.9,0.25,26
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00027Table.csv,42.18,0,1.45,12.36,0,0.42485,0.9,0.4,27
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00028Table.csv,41.95,0,1.67,12.29,0,0.48931,0.9,0.55,28
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00029Table.csv,41.73,0,1.9,12.23,0,0.5567,0.9,0.7,29
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00030Table.csv,41.52,0,2.1,12.17,0,0.6153,0.9,0.85,30
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00031Table.csv,44.29,0,1.28,12.98,0,0.37504,1.1,0.1,31
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00032Table.csv,44.29,0,1.28,12.98,0,0.37504,1.1,0.25,32
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00033Table.csv,44.08,0,1.49,12.92,0,0.43657,1.1,0.4,33
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00034Table.csv,43.85,0,1.72,12.85,0,0.50396,1.1,0.55,34
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00035Table.csv,43.63,0,1.93,12.78,0,0.56549,1.1,0.7,35
9.5,5A,Elec,ORD+elecres+slab+IECC_2018_para00036Table.csv,43.43,0,2.13,12.72,0,0.62409,1.1,0.85,36
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00001Table.csv,0,7.68,3.79,0,2.3,1.11047,0.1,0.1,1
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00002Table.csv,0,9.18,1.86,0,2.7,0.54498,0.1,0.25,2
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00003Table.csv,0,8.82,1.87,0,2.6,0.54791,0.1,0.4,3
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00004Table.csv,0,10.65,2.26,0,3.1,0.66218,0.1,0.55,4
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00005Table.csv,0,11.55,2.53,0,3.4,0.74129,0.1,0.7,5
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00006Table.csv,0,12.49,2.78,0,3.7,0.81454,0.1,0.85,6
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00007Table.csv,0,7.85,1.57,0,2.3,0.46001,0.3,0.1,7
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00008Table.csv,0,9.34,0,0,2.7,0,0.3,0.25,8
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00009Table.csv,0,9.87,2.05,0,2.9,0.60065,0.3,0.4,9
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00010Table.csv,0,10.8,2.3,0,3.2,0.6739,0.3,0.55,10
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00011Table.csv,0,11.66,2.55,0,3.4,0.74715,0.3,0.7,11
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00012Table.csv,0,12.58,2.8,0,3.7,0.8204,0.3,0.85,12
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00013Table.csv,0,8.01,1.6,0,2.3,0.4688,0.5,0.1,13
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00014Table.csv,0,10.33,2.08,0,3,0.60944,0.5,0.25,14
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00015Table.csv,0,10.06,2.09,0,2.9,0.61237,0.5,0.4,15
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00016Table.csv,0,10.93,2.33,0,3.2,0.68269,0.5,0.55,16
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00017Table.csv,0,11.75,2.58,0,3.4,0.75594,0.5,0.7,17
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00018Table.csv,0,12.65,2.82,0,3.7,0.82626,0.5,0.85,18
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00019Table.csv,0,9.03,1.81,0,2.6,0.53033,0.7,0.1,19
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00020Table.csv,0,9.7,2.01,0,2.8,0.58893,0.7,0.25,20
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00021Table.csv,0,10.42,2.19,0,3.1,0.64167,0.7,0.4,21
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00022Table.csv,0,11.08,2.4,0,3.2,0.7032,0.7,0.55,22
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00023Table.csv,0,11.99,2.64,0,3.5,0.77352,0.7,0.7,23
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00024Table.csv,0,12.83,2.87,0,3.8,0.84091,0.7,0.85,24
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00025Table.csv,0,9.18,1.84,0,2.7,0.53912,0.9,0.1,25
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00026Table.csv,0,10.68,2.18,0,3.1,0.63874,0.9,0.25,26
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00027Table.csv,0,10.56,2.25,0,3.1,0.65925,0.9,0.4,27
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00028Table.csv,0,11.33,2.46,0,3.3,0.72078,0.9,0.55,28
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00029Table.csv,0,12.21,2.7,0,3.6,0.7911,0.9,0.7,29
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00030Table.csv,0,12.92,2.9,0,3.8,0.8497,0.9,0.85,30
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00031Table.csv,0,9.27,1.87,0,2.7,0.54791,1.1,0.1,31
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00032Table.csv,0,10.79,2.21,0,3.2,0.64753,1.1,0.25,32
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00033Table.csv,0,10.59,2.27,0,3.1,0.66511,1.1,0.4,33
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00034Table.csv,0,11.43,2.49,0,3.3,0.72957,1.1,0.55,34
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00035Table.csv,0,12.27,2.72,0,3.6,0.79696,1.1,0.7,35
9.5,5A,Gas,ORD+gasfurnace+slab+1990_para00036Table.csv,0,12.96,2.91,0,3.8,0.85263,1.1,0.85,36
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00001Table.csv,0,6.12,3.79,0,1.8,1.11047,0.1,0.1,1
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00002Table.csv,0,6.62,1.34,0,1.9,0.39262,0.1,0.25,2
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00003Table.csv,0,7.54,1.58,0,2.2,0.46294,0.1,0.4,3
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00004Table.csv,0,7.96,1.71,0,2.3,0.50103,0.1,0.55,4
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00005Table.csv,0,9.65,2.11,0,2.8,0.61823,0.1,0.7,5
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00006Table.csv,0,10.62,2.37,0,3.1,0.69441,0.1,0.85,6
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00007Table.csv,0,6.32,1.25,0,1.9,0.36625,0.3,0.1,7
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00008Table.csv,0,6.81,0,0,2,0,0.3,0.25,8
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00009Table.csv,0,7.66,1.61,0,2.2,0.47173,0.3,0.4,9
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00010Table.csv,0,8.04,1.73,0,2.4,0.50689,0.3,0.55,10
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00011Table.csv,0,9.77,2.13,0,2.9,0.62409,0.3,0.7,11
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00012Table.csv,0,10.7,2.39,0,3.1,0.70027,0.3,0.85,12
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00013Table.csv,0,6.49,1.28,0,1.9,0.37504,0.5,0.1,13
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00014Table.csv,0,6.92,1.42,0,2,0.41606,0.5,0.25,14
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00015Table.csv,0,7.72,1.62,0,2.3,0.47466,0.5,0.4,15
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00016Table.csv,0,8.12,1.76,0,2.4,0.51568,0.5,0.55,16
