E+Version,Climate,System,Parametric,Heating [kBtuh],Cooling [kBtuh],Fan [kBtuh],Heat [kW],Cool [kW],Fan [kW],U,SHGC,Run
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00001Table.csv,30,0,3,8.79,0.00,0.91,0.10,0.10,1
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00002Table.csv,30,0,1,8.79,0.00,0.42,0.10,0.25,2
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00003Table.csv,30,0,2,8.79,0.00,0.47,0.10,0.40,3
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00004Table.csv,30,0,2,8.79,0.00,0.52,0.10,0.55,4
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00005Table.csv,30,0,2,8.79,0.00,0.58,0.10,0.70,5
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00006Table.csv,30,0,2,8.79,0.00,0.64,0.10,0.85,6
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00007Table.csv,32,0,1,9.41,0.00,0.38,0.30,0.10,7
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00008Table.csv,32,0,0,9.41,0.00,0.00,0.30,0.25,8
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00009Table.csv,32,0,2,9.41,0.00,0.48,0.30,0.40,9
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00010Table.csv,32,0,2,9.41,0.00,0.53,0.30,0.55,10
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00011Table.csv,32,0,2,9.41,0.00,0.59,0.30,0.70,11
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00012Table.csv,32,0,2,9.41,0.00,0.65,0.30,0.85,12
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00013Table.csv,34,0,1,9.93,0.00,0.39,0.50,0.10,13
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00014Table.csv,34,0,2,9.93,0.00,0.45,0.50,0.25,14
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00015Table.csv,34,0,2,9.93,0.00,0.49,0.50,0.40,15
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00016Table.csv,34,0,2,9.93,0.00,0.54,0.50,0.55,16
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00017Table.csv,34,0,2,9.93,0.00,0.60,0.50,0.70,17
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00018Table.csv,34,0,2,9.93,0.00,0.66,0.50,0.85,18
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00019Table.csv,35,0,1,10.37,0.00,0.40,0.70,0.10,19
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00020Table.csv,35,0,2,10.37,0.00,0.46,0.70,0.25,20
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00021Table.csv,35,0,2,10.37,0.00,0.51,0.70,0.40,21
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00022Table.csv,35,0,2,10.37,0.00,0.56,0.70,0.55,22
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00023Table.csv,35,0,2,10.37,0.00,0.61,0.70,0.70,23
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00024Table.csv,35,0,2,10.37,0.00,0.67,0.70,0.85,24
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00025Table.csv,37,0,1,10.76,0.00,0.41,0.90,0.10,25
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00026Table.csv,37,0,2,10.76,0.00,0.48,0.90,0.25,26
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00027Table.csv,37,0,2,10.76,0.00,0.53,0.90,0.40,27
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00028Table.csv,37,0,2,10.76,0.00,0.59,0.90,0.55,28
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00029Table.csv,37,0,2,10.76,0.00,0.63,0.90,0.70,29
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00030Table.csv,37,0,2,10.76,0.00,0.68,0.90,0.85,30
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00031Table.csv,37,0,1,10.98,0.00,0.42,1.10,0.10,31
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00032Table.csv,37,0,2,10.98,0.00,0.49,1.10,0.25,32
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00033Table.csv,37,0,2,10.98,0.00,0.54,1.10,0.40,33
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00034Table.csv,37,0,2,10.98,0.00,0.60,1.10,0.55,34
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00035Table.csv,37,0,2,10.98,0.00,0.64,1.10,0.70,35
9.2,2A,Elec,HOU+elecres+slab+IECC_1990_para00036Table.csv,37,0,2,10.98,0.00,0.68,1.10,0.85,36
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00001Table.csv,23.38,0.00,3.12,6.85,0.0,0.91416,0.1,0.1,1
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00002Table.csv,23.38,0.00,1.15,6.85,0.0,0.33695,0.1,0.25,2
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00003Table.csv,23.38,0.00,1.30,6.85,0.0,0.3809,0.1,0.4,3
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00004Table.csv,23.38,0.00,1.47,6.85,0.0,0.43071,0.1,0.55,4
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00005Table.csv,23.38,0.00,1.67,6.85,0.0,0.48931,0.1,0.7,5
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00006Table.csv,23.38,0.00,1.90,6.85,0.0,0.5567,0.1,0.85,6
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00007Table.csv,25.55,0.00,1.01,7.49,0.0,0.29593,0.3,0.1,7
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00008Table.csv,25.55,0.00,0.00,7.49,0.0,0,0.3,0.25,8
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00009Table.csv,25.55,0.00,1.34,7.49,0.0,0.39262,0.3,0.4,9
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00010Table.csv,25.56,0.00,1.51,7.49,0.0,0.44243,0.3,0.55,10
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00011Table.csv,25.56,0.00,1.71,7.49,0.0,0.50103,0.3,0.7,11
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00012Table.csv,25.56,0.00,1.94,7.49,0.0,0.56842,0.3,0.85,12
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00013Table.csv,27.39,0.00,1.04,8.03,0.0,0.30472,0.5,0.1,13
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00014Table.csv,27.39,0.00,1.23,8.03,0.0,0.36039,0.5,0.25,14
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00015Table.csv,27.39,0.00,1.38,8.03,0.0,0.40434,0.5,0.4,15
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00016Table.csv,27.39,0.00,1.55,8.03,0.0,0.45415,0.5,0.55,16
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00017Table.csv,27.39,0.00,1.75,8.03,0.0,0.51275,0.5,0.7,17
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00018Table.csv,27.39,0.00,1.97,8.03,0.0,0.57721,0.5,0.85,18
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00019Table.csv,28.96,0.00,1.08,8.49,0.0,0.31644,0.7,0.1,19
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00020Table.csv,28.96,0.00,1.28,8.49,0.0,0.37504,0.7,0.25,20
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00021Table.csv,28.96,0.00,1.45,8.49,0.0,0.42485,0.7,0.4,21
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00022Table.csv,28.32,0.00,1.58,8.30,0.0,0.46294,0.7,0.55,22
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00023Table.csv,28.96,0.00,1.80,8.49,0.0,0.5274,0.7,0.7,23
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00024Table.csv,28.96,0.00,2.00,8.49,0.0,0.586,0.7,0.85,24
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00025Table.csv,30.32,0.00,1.12,8.88,0.0,0.32816,0.9,0.1,25
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00026Table.csv,30.32,0.00,1.34,8.88,0.0,0.39262,0.9,0.25,26
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00027Table.csv,30.32,0.00,1.52,8.88,0.0,0.44536,0.9,0.4,27
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00028Table.csv,29.80,0.00,1.68,8.73,0.0,0.49224,0.9,0.55,28
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00029Table.csv,30.32,0.00,1.86,8.88,0.0,0.54498,0.9,0.7,29
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00030Table.csv,30.32,0.00,2.03,8.88,0.0,0.59479,0.9,0.85,30
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00031Table.csv,31.10,0.00,1.14,9.11,0.0,0.33402,1.1,0.1,31
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00032Table.csv,31.10,0.00,1.38,9.11,0.0,0.40434,1.1,0.25,32
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00033Table.csv,31.10,0.00,1.56,9.11,0.0,0.45708,1.1,0.4,33
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00034Table.csv,30.67,0.00,1.73,8.99,0.0,0.50689,1.1,0.55,34
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00035Table.csv,31.10,0.00,1.90,9.11,0.0,0.5567,1.1,0.7,35
9.2,2A,Elec,HOU+elecres+slab+IECC_2006_para00036Table.csv,31.10,0.00,2.06,9.11,0.0,0.60358,1.1,0.85,36
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00001Table.csv,19.54,0.00,3.11,5.73,0.0,0.91123,0.1,0.1,1
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00002Table.csv,19.54,0.00,1.04,5.73,0.0,0.30472,0.1,0.25,2
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00003Table.csv,19.54,0.00,1.19,5.73,0.0,0.34867,0.1,0.4,3
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00004Table.csv,19.54,0.00,1.37,5.73,0.0,0.40141,0.1,0.55,4
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00005Table.csv,19.54,0.00,1.56,5.73,0.0,0.45708,0.1,0.7,5
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00006Table.csv,19.08,0.00,1.75,5.59,0.0,0.51275,0.1,0.85,6
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00007Table.csv,21.72,0.00,0.90,6.36,0.0,0.2637,0.3,0.1,7
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00008Table.csv,21.72,0.00,0.00,6.36,0.0,0,0.3,0.25,8
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00009Table.csv,21.72,0.00,1.23,6.36,0.0,0.36039,0.3,0.4,9
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00010Table.csv,21.72,0.00,1.40,6.36,0.0,0.4102,0.3,0.55,10
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00011Table.csv,21.73,0.00,1.60,6.37,0.0,0.4688,0.3,0.7,11
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00012Table.csv,21.73,0.00,1.83,6.37,0.0,0.53619,0.3,0.85,12
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00013Table.csv,23.56,0.00,0.94,6.90,0.0,0.27542,0.5,0.1,13
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00014Table.csv,23.56,0.00,1.12,6.90,0.0,0.32816,0.5,0.25,14
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00015Table.csv,23.56,0.00,1.27,6.90,0.0,0.37211,0.5,0.4,15
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00016Table.csv,23.57,0.00,1.44,6.91,0.0,0.42192,0.5,0.55,16
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00017Table.csv,23.57,0.00,1.64,6.91,0.0,0.48052,0.5,0.7,17
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00018Table.csv,23.57,0.00,1.86,6.91,0.0,0.54498,0.5,0.85,18
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00019Table.csv,25.14,0.00,0.98,7.37,0.0,0.28714,0.7,0.1,19
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00020Table.csv,25.14,0.00,1.17,7.37,0.0,0.34281,0.7,0.25,20
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00021Table.csv,25.14,0.00,1.34,7.37,0.0,0.39262,0.7,0.4,21
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00022Table.csv,25.14,0.00,1.51,7.37,0.0,0.44243,0.7,0.55,22
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00023Table.csv,25.14,0.00,1.70,7.37,0.0,0.4981,0.7,0.7,23
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00024Table.csv,25.14,0.00,1.90,7.37,0.0,0.5567,0.7,0.85,24
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00025Table.csv,26.50,0.00,1.01,7.76,0.0,0.29593,0.9,0.1,25
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00026Table.csv,26.50,0.00,1.23,7.76,0.0,0.36039,0.9,0.25,26
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00027Table.csv,26.50,0.00,1.41,7.76,0.0,0.41313,0.9,0.4,27
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00028Table.csv,26.50,0.00,1.60,7.76,0.0,0.4688,0.9,0.55,28
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00029Table.csv,26.50,0.00,1.76,7.76,0.0,0.51568,0.9,0.7,29
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00030Table.csv,26.50,0.00,1.93,7.76,0.0,0.56549,0.9,0.85,30
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00031Table.csv,27.29,0.00,1.03,8.00,0.0,0.30179,1.1,0.1,31
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00032Table.csv,27.29,0.00,1.27,8.00,0.0,0.37211,1.1,0.25,32
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00033Table.csv,27.29,0.00,1.45,8.00,0.0,0.42485,1.1,0.4,33
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00034Table.csv,27.29,0.00,1.64,8.00,0.0,0.48052,1.1,0.55,34
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00035Table.csv,27.29,0.00,1.79,8.00,0.0,0.52447,1.1,0.7,35
9.2,2A,Elec,HOU+elecres+slab+IECC_2018_para00036Table.csv,27.29,0.00,1.95,8.00,0.0,0.57135,1.1,0.85,36
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00001Table.csv,0,9,4,0.00,2.63,1.11,0.10,0.10,1
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00002Table.csv,0,10,2,0.00,2.91,0.44,0.10,0.25,2
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00003Table.csv,0,11,2,0.00,3.14,0.48,0.10,0.40,3
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00004Table.csv,0,12,2,0.00,3.40,0.54,0.10,0.55,4
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00005Table.csv,0,12,2,0.00,3.57,0.59,0.10,0.70,5
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00006Table.csv,0,14,2,0.00,4.12,0.66,0.10,0.85,6
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00007Table.csv,0,9,1,0.00,2.68,0.40,0.30,0.10,7
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00008Table.csv,0,10,0,0.00,2.98,0.00,0.30,0.25,8
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00009Table.csv,0,11,2,0.00,3.20,0.50,0.30,0.40,9
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00010Table.csv,0,12,2,0.00,3.46,0.54,0.30,0.55,10
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00011Table.csv,0,13,2,0.00,3.68,0.59,0.30,0.70,11
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00012Table.csv,0,14,2,0.00,4.16,0.67,0.30,0.85,12
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00013Table.csv,0,9,1,0.00,2.75,0.41,0.50,0.10,13
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00014Table.csv,0,10,2,0.00,3.04,0.46,0.50,0.25,14
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00015Table.csv,0,11,2,0.00,3.25,0.50,0.50,0.40,15
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00016Table.csv,0,12,2,0.00,3.52,0.56,0.50,0.55,16
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00017Table.csv,0,13,2,0.00,3.77,0.61,0.50,0.70,17
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00018Table.csv,0,14,2,0.00,3.97,0.65,0.50,0.85,18
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00019Table.csv,0,10,1,0.00,2.81,0.42,0.70,0.10,19
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00020Table.csv,0,11,2,0.00,3.12,0.48,0.70,0.25,20
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00021Table.csv,0,12,2,0.00,3.37,0.52,0.70,0.40,21
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00022Table.csv,0,12,2,0.00,3.63,0.58,0.70,0.55,22
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00023Table.csv,0,13,2,0.00,3.87,0.62,0.70,0.70,23
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00024Table.csv,0,14,2,0.00,4.06,0.67,0.70,0.85,24
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00025Table.csv,0,10,1,0.00,2.86,0.43,0.90,0.10,25
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00026Table.csv,0,11,2,0.00,3.22,0.50,0.90,0.25,26
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00027Table.csv,0,12,2,0.00,3.48,0.55,0.90,0.40,27
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00028Table.csv,0,13,2,0.00,3.76,0.60,0.90,0.55,28
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00029Table.csv,0,14,2,0.00,3.97,0.64,0.90,0.70,29
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00030Table.csv,0,14,2,0.00,4.14,0.68,0.90,0.85,30
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00031Table.csv,0,10,1,0.00,2.90,0.43,1.10,0.10,31
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00032Table.csv,0,11,2,0.00,3.27,0.50,1.10,0.25,32
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00033Table.csv,0,12,2,0.00,3.55,0.56,1.10,0.40,33
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00034Table.csv,0,13,2,0.00,3.82,0.61,1.10,0.55,34
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00035Table.csv,0,14,2,0.00,4.03,0.65,1.10,0.70,35
9.2,2A,Gas,HOU+gasfurnace+slab+Prior1990_para00036Table.csv,0,14,2,0.00,4.18,0.69,1.10,0.85,36
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00001Table.csv,0.00,7.01,3.93,0.00,2.1,1.15149,0.1,0.1,1
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00002Table.csv,0.00,8.11,1.22,0.00,2.4,0.35746,0.1,0.25,2
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00003Table.csv,0.00,8.92,1.37,0.00,2.6,0.40141,0.1,0.4,3
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00004Table.csv,0.00,9.79,1.53,0.00,2.9,0.44829,0.1,0.55,4
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00005Table.csv,0.00,10.49,1.74,0.00,3.1,0.50982,0.1,0.7,5
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00006Table.csv,0.00,11.27,1.91,0.00,3.3,0.55963,0.1,0.85,6
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00007Table.csv,0.00,7.18,1.08,0.00,2.1,0.31644,0.3,0.1,7
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00008Table.csv,0.00,8.34,0.00,0.00,2.4,0,0.3,0.25,8
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00009Table.csv,0.00,9.12,1.40,0.00,2.7,0.4102,0.3,0.4,9
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00010Table.csv,0.00,10.03,1.58,0.00,2.9,0.46294,0.3,0.55,10
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00011Table.csv,0.00,10.80,1.73,0.00,3.2,0.50689,0.3,0.7,11
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00012Table.csv,0.00,11.51,1.88,0.00,3.4,0.55084,0.3,0.85,12
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00013Table.csv,0.00,7.37,1.11,0.00,2.2,0.32523,0.5,0.1,13
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00014Table.csv,0.00,8.54,1.29,0.00,2.5,0.37797,0.5,0.25,14
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00015Table.csv,0.00,9.30,1.44,0.00,2.7,0.42192,0.5,0.4,15
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00016Table.csv,0.00,10.23,1.61,0.00,3.0,0.47173,0.5,0.55,16
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00017Table.csv,0.00,11.14,1.79,0.00,3.3,0.52447,0.5,0.7,17
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00018Table.csv,0.00,11.85,1.94,0.00,3.5,0.56842,0.5,0.85,18
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00019Table.csv,0.00,7.55,1.15,0.00,2.2,0.33695,0.7,0.1,19
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00020Table.csv,0.00,8.84,1.34,0.00,2.6,0.39262,0.7,0.25,20
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00021Table.csv,0.00,9.69,1.51,0.00,2.8,0.44243,0.7,0.4,21
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00022Table.csv,0.00,10.59,1.68,0.00,3.1,0.49224,0.7,0.55,22
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00023Table.csv,0.00,11.50,1.86,0.00,3.4,0.54498,0.7,0.7,23
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00024Table.csv,0.00,12.18,2.00,0.00,3.6,0.586,0.7,0.85,24
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00025Table.csv,0.00,7.74,1.18,0.00,2.3,0.34574,0.9,0.1,25
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00026Table.csv,0.00,9.15,1.40,0.00,2.7,0.4102,0.9,0.25,26
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00027Table.csv,0.00,10.06,1.58,0.00,2.9,0.46294,0.9,0.4,27
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00028Table.csv,0.00,11.04,1.77,0.00,3.2,0.51861,0.9,0.55,28
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00029Table.csv,0.00,11.86,1.92,0.00,3.5,0.56256,0.9,0.7,29
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00030Table.csv,0.00,12.45,2.05,0.00,3.6,0.60065,0.9,0.85,30
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00031Table.csv,0.00,7.85,1.20,0.00,2.3,0.3516,1.1,0.1,31
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00032Table.csv,0.00,9.33,1.44,0.00,2.7,0.42192,1.1,0.25,32
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00033Table.csv,0.00,10.29,1.62,0.00,3.0,0.47466,1.1,0.4,33
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00034Table.csv,0.00,11.26,1.81,0.00,3.3,0.53033,1.1,0.55,34
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00035Table.csv,0.00,12.05,1.96,0.00,3.5,0.57428,1.1,0.7,35
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2006_para00036Table.csv,0.00,12.63,2.08,0.00,3.7,0.60944,1.1,0.85,36
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00001Table.csv,0.00,6.19,3.91,0.00,1.8,1.14563,0.1,0.1,1
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00002Table.csv,0.00,7.27,1.11,0.00,2.1,0.32523,0.1,0.25,2
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00003Table.csv,0.00,8.06,1.26,0.00,2.4,0.36918,0.1,0.4,3
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00004Table.csv,0.00,8.69,1.39,0.00,2.5,0.40727,0.1,0.55,4
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00005Table.csv,0.00,10.10,1.63,0.00,3.0,0.47759,0.1,0.7,5
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00006Table.csv,0.00,11.31,1.86,0.00,3.3,0.54498,0.1,0.85,6
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00007Table.csv,0.00,6.39,0.98,0.00,1.9,0.28714,0.3,0.1,7
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00008Table.csv,0.00,7.48,0.00,0.00,2.2,0,0.3,0.25,8
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00009Table.csv,0.00,8.26,1.30,0.00,2.4,0.3809,0.3,0.4,9
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00010Table.csv,0.00,9.08,1.45,0.00,2.7,0.42485,0.3,0.55,10
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00011Table.csv,0.00,9.69,1.59,0.00,2.8,0.46587,0.3,0.7,11
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00012Table.csv,0.00,11.47,1.89,0.00,3.4,0.55377,0.3,0.85,12
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00013Table.csv,0.00,6.56,1.01,0.00,1.9,0.29593,0.5,0.1,13
9.2,2A,Gas,HOU+gasfurnace+slab+IECC_2018-para00014Table.csv,0.00,7.68,1.18,0.00,2.3,0.34574,0.5,0.25,14
